,Unnamed: 0,lat,lon,grid_id,EpiDist,VS30,siteterm,MMI_st,MMI,dff
608,374,33.6,-121,374,237.7164534,600,-0.0794,3.318872,3.398272,0.0794
609,410,33.6,-120.8,410,220.0570592,600,-0.0794,3.439266662,3.518666662,0.0794
610,446,33.6,-120.6,446,202.5468236,600,-0.0794,3.565225053,3.644625053,0.0794
611,482,33.6,-120.4,482,185.2281287,600,-0.0794,3.697367761,3.776767761,0.0794
612,518,33.6,-120.2,518,168.1602404,600,-0.0794,3.836326503,3.915726503,0.0794
613,554,33.6,-120,554,151.4280656,600,-0.0794,3.98265403,4.06205403,0.0794
614,590,33.6,-119.8,590,135.1564194,600,-0.0794,4.136621752,4.216021752,0.0794
615,626,33.6,-119.6,626,119.5335941,600,-0.0794,4.297785242,4.377185242,0.0794
616,662,33.6,-119.4,662,104.85009,600,-0.0794,4.464087873,4.543487873,0.0794
617,698,33.6,-119.2,698,91.55901901,600,-0.0794,4.630135196,4.709535196,0.0794
618,734,33.6,-119,734,80.35438874,600,-0.0794,4.784381154,4.863781154,0.0794
619,770,33.6,-118.8,770,72.2140579,600,-0.0794,4.906389883,4.985789883,0.0794
620,806,33.6,-118.6,806,68.24357682,600,-0.0794,4.969410266,5.048810266,0.0794
621,842,33.6,-118.4,842,69.16485206,600,-0.0794,4.954567563,5.033967563,0.0794
622,878,33.6,-118.2,878,74.79734373,600,-0.0794,4.866666671,4.946066671,0.0794
623,914,33.6,-118,914,84.20083318,600,-0.0794,4.729772735,4.809172735,0.0794
624,950,33.6,-117.8,950,96.27660218,466,-0.012534,4.636152764,4.648686764,0.012534
625,986,33.6,-117.6,986,110.149198,430,0.00543,4.487028812,4.481598812,0.00543
626,1022,33.6,-117.4,1022,125.2228196,703,-0.130797,4.18599941,4.31679641,0.130797
627,1058,33.6,-117.2,1058,141.1130639,643,-0.100857,4.057311437,4.158168437,0.100857
628,1094,33.6,-117,1094,157.5730199,642,-0.100358,3.906669213,4.007027213,0.100358
629,1130,33.6,-116.8,1130,174.4414379,662,-0.110338,3.75314104,3.86347904,0.110338
630,1166,33.6,-116.6,1166,191.610416,453,-0.006047,3.721066724,3.727113724,0.006047
631,1202,33.6,-116.4,1202,209.0058411,680,-0.11932,3.478013474,3.597333474,0.11932
632,1238,33.6,-116.2,1238,226.575504,228,0.106228,3.579731901,3.473503901,0.106228
633,1274,33.6,-116,1274,244.2817528,461,-0.010039,3.344980579,3.355019579,0.010039
634,1310,33.6,-115.8,1310,262.0968469,710,-0.13429,3.107039218,3.241329218,0.13429
635,1346,33.6,-115.6,1346,279.99995,447,-0.003053,3.128889085,3.131942085,0.003053
636,1382,33.6,-115.4,1382,297.9751374,710,-0.13429,2.892136111,3.026426111,0.13429
637,1418,33.6,-115.2,1418,316.010046,352,0.044352,2.968754656,2.924402656,0.044352
638,1454,33.6,-115,1454,334.0949415,295,0.072795,2.898335286,2.825540286,0.072795
639,1490,33.6,-114.8,1490,352.222061,311,0.064811,2.794359626,2.729548626,0.064811
640,1526,33.6,-114.6,1526,370.3851413,222,0.109222,2.745394744,2.636172744,0.109222
641,1562,33.6,-114.4,1562,388.5790755,493,-0.026007,2.519181197,2.545188197,0.026007
642,1598,33.6,-114.2,1598,406.7996595,307,0.066807,2.523203761,2.456396761,0.066807
643,1634,33.6,-114,1634,425.0434012,900,-0.2291,2.140522778,2.369622778,0.2291
644,15,33.8,-123,15,414.7847285,600,-0.0794,2.338765487,2.418165487,0.0794
645,51,33.8,-122.8,51,396.4317182,600,-0.0794,2.427248137,2.506648137,0.0794
646,87,33.8,-122.6,87,378.0898524,600,-0.0794,2.51794545,2.59734545,0.0794
647,123,33.8,-122.4,123,359.7609111,600,-0.0794,2.611066699,2.690466699,0.0794
648,159,33.8,-122.2,159,341.4470512,600,-0.0794,2.706851495,2.786251495,0.0794
649,195,33.8,-122,195,323.1509127,600,-0.0794,2.80557574,2.88497574,0.0794
650,231,33.8,-121.8,231,304.8757622,600,-0.0794,2.907559022,2.986959022,0.0794
651,267,33.8,-121.6,267,286.6256907,600,-0.0794,3.013173886,3.092573886,0.0794
652,303,33.8,-121.4,303,268.4058907,600,-0.0794,3.122857499,3.202257499,0.0794
653,339,33.8,-121.2,339,250.223052,600,-0.0794,3.237126381,3.316526381,0.0794
654,375,33.8,-121,375,232.0859393,600,-0.0794,3.35659502,3.43599502,0.0794
655,411,33.8,-120.8,411,214.0062569,600,-0.0794,3.481999245,3.561399245,0.0794
656,447,33.8,-120.6,447,195.9999767,600,-0.0794,3.614225047,3.693625047,0.0794
657,483,33.8,-120.4,483,178.0894435,600,-0.0794,3.754342534,3.833742534,0.0794
658,519,33.8,-120.2,519,160.306833,600,-0.0794,3.90364152,3.98304152,0.0794
659,555,33.8,-120,555,142.7000568,600,-0.0794,4.063656033,4.143056033,0.0794
660,591,33.8,-119.8,591,125.3433156,600,-0.0794,4.236139425,4.315539425,0.0794
661,627,33.8,-119.6,627,108.3569107,600,-0.0794,4.422880578,4.502280578,0.0794
662,663,33.8,-119.4,663,91.94640471,600,-0.0794,4.625053366,4.704453366,0.0794
663,699,33.8,-119.2,699,76.48348198,600,-0.0794,4.841254914,4.920654914,0.0794
664,735,33.8,-119,735,62.67355947,600,-0.0794,5.062159907,5.141559907,0.0794
665,771,33.8,-118.8,771,51.8546506,600,-0.0794,5.258798374,5.338198374,0.0794
666,807,33.8,-118.6,807,46.17918292,600,-0.0794,5.371852383,5.451252383,0.0794
667,843,33.8,-118.4,843,47.52697776,253,0.093753,5.51749189,5.42373889,0.093753
668,879,33.8,-118.2,879,55.38767325,228,0.106228,5.377626405,5.271398405,0.106228
669,915,33.8,-118,915,67.52374434,228,0.106228,5.16673085,5.06050285,0.106228
670,951,33.8,-117.8,951,82.05969191,464,-0.011536,4.827808388,4.839344388,0.011536
671,987,33.8,-117.6,987,97.93261468,703,-0.130797,4.497048334,4.627845334,0.130797
672,1023,33.8,-117.4,1023,114.5882067,615,-0.086885,4.344538648,4.431423648,0.086885
673,1059,33.8,-117.2,1059,131.7298744,254,0.093254,4.343404672,4.250150672,0.093254
674,1095,33.8,-117,1095,149.1901103,278,0.081278,4.163772534,4.082494534,0.081278
675,1131,33.8,-116.8,1131,166.8688888,694,-0.126306,3.800333033,3.926639033,0.126306
676,1167,33.8,-116.6,1167,184.7034099,699,-0.128801,3.652101756,3.780902756,0.128801
677,1203,33.8,-116.4,1203,202.6525,331,0.054831,3.698674088,3.643843088,0.054831
678,1239,33.8,-116.2,1239,220.6881466,368,0.036368,3.550623408,3.514255408,0.036368
679,1275,33.8,-116,1275,238.7906767,710,-0.13429,3.25685193,3.39114193,0.13429
680,1311,33.8,-115.8,1311,256.9458927,361,0.039861,3.313536937,3.273675937,0.039861
681,1347,33.8,-115.6,1347,275.143303,455,-0.007045,3.154124554,3.161169554,0.007045
682,1383,33.8,-115.4,1383,293.3749932,313,0.063813,3.116859995,3.053046995,0.063813
683,1419,33.8,-115.2,1419,311.6348833,253,0.093753,3.042576044,2.948823044,0.093753
684,1455,33.8,-115,1455,329.9182272,418,0.011418,2.859503982,2.848085982,0.011418
685,1491,33.8,-114.8,1491,348.2212664,400,0.0204,2.770884076,2.750484076,0.0204
686,1527,33.8,-114.6,1527,366.5409857,491,-0.025009,2.630705873,2.655714873,0.025009
687,1563,33.8,-114.4,1563,384.8749384,485,-0.022015,2.541501677,2.563516677,0.022015
688,1599,33.8,-114.2,1599,403.2211178,292,0.074292,2.547953726,2.473661726,0.074292
689,1635,33.8,-114,1635,421.5778621,349,0.045849,2.431799706,2.385950706,0.045849
690,16,34,-123,16,412.4420113,600,-0.0794,2.349940682,2.429340682,0.0794
691,52,34,-122.8,52,394.0240938,600,-0.0794,2.439019637,2.518419637,0.0794
692,88,34,-122.6,88,375.6089128,600,-0.0794,2.530399173,2.609799173,0.0794
693,124,34,-122.4,124,357.1969676,600,-0.0794,2.624305365,2.703705365,0.0794
694,160,34,-122.2,160,338.7888623,600,-0.0794,2.720999027,2.800399027,0.0794
695,196,34,-122,196,320.3853354,600,-0.0794,2.82078313,2.90018313,0.0794
696,232,34,-121.8,232,301.9873011,600,-0.0794,2.92401228,3.00341228,0.0794
697,268,34,-121.6,268,283.5959057,600,-0.0794,3.031104963,3.110504963,0.0794
698,304,34,-121.4,304,265.2126083,600,-0.0794,3.142559588,3.221959588,0.0794
699,340,34,-121.2,340,246.8392965,600,-0.0794,3.258975769,3.338375769,0.0794
700,376,34,-121,376,228.4784582,600,-0.0794,3.381082987,3.460482987,0.0794
701,412,34,-120.8,412,210.1334429,600,-0.0794,3.509779792,3.589179792,0.0794
702,448,34,-120.6,448,191.8088711,600,-0.0794,3.646188287,3.725588287,0.0794
703,484,34,-120.4,484,173.5113012,600,-0.0794,3.79173107,3.87113107,0.0794
704,520,34,-120.2,520,155.2503634,428,0.006428,4.034069409,4.027641409,0.006428
705,556,34,-120,556,137.0407863,600,-0.0794,4.11812219,4.19752219,0.0794
706,592,34,-119.8,592,118.9062544,710,-0.13429,4.249682876,4.383972876,0.13429
707,628,34,-119.6,628,100.8873324,385,0.027885,4.619178427,4.591293427,0.027885
708,664,34,-119.4,664,83.05938691,600,-0.0794,4.745787726,4.825187726,0.0794
709,700,34,-119.2,700,65.57845429,600,-0.0794,5.013129249,5.092529249,0.0794
710,736,34,-119,736,48.81884402,600,-0.0794,5.318361459,5.397761459,0.0794
711,772,34,-118.8,772,33.86896355,600,-0.0794,5.797298298,5.876698298,0.0794
712,808,34,-118.6,808,24.33145873,600,-0.0794,6.184295697,6.263695697,0.0794
713,844,34,-118.4,844,26.79591824,296,0.072296,6.233803017,6.161507017,0.072296
714,880,34,-118.2,880,39.0526601,293,0.073793,5.753553209,5.679760209,0.073793
715,916,34,-118,916,54.89338641,576,-0.067424,5.213162271,5.280586271,0.067424
716,952,34,-117.8,952,71.98983514,412,0.014412,5.003696188,4.989284188,0.014412
717,988,34,-117.6,988,89.62622064,294,0.073294,4.808421054,4.735127054,0.073294
718,1024,34,-117.4,1024,107.5371663,336,0.052336,4.564160024,4.511824024,0.052336
719,1060,34,-117.2,1060,125.6052187,491,-0.025009,4.287801378,4.312810378,0.025009
720,1096,34,-117,1096,143.7711021,696,-0.127304,4.005621788,4.132925788,0.127304
721,1132,34,-116.8,1132,162.0018513,695,-0.126805,3.841511743,3.968316743,0.126805
722,1168,34,-116.6,1168,180.2777294,431,0.004931,3.821041004,3.816110004,0.004931
723,1204,34,-116.4,1204,198.5862168,707,-0.132793,3.541342853,3.674135853,0.132793
724,1240,34,-116.2,1240,216.9189955,418,0.011418,3.552146504,3.540728504,0.011418
725,1276,34,-116,1276,235.270325,710,-0.13429,3.28029733,3.41458733,0.13429
726,1312,34,-115.8,1312,253.6361159,679,-0.118821,3.175859525,3.294680525,0.118821
727,1348,34,-115.6,1348,272.0133759,467,-0.013033,3.167144505,3.180177505,0.013033
728,1384,34,-115.4,1384,290.3998637,419,0.010919,3.081319762,3.070400762,0.010919
729,1420,34,-115.2,1420,308.7938669,454,-0.006546,2.958245022,2.964791022,0.006546
730,1456,34,-115,1456,327.1940533,384,0.028384,2.891265611,2.862881611,0.028384
731,1492,34,-114.8,1492,345.5993703,248,0.096248,2.860527318,2.764279318,0.096248
732,1528,34,-114.6,1528,364.0089745,493,-0.026007,2.642642906,2.668649906,0.026007
733,1564,34,-114.4,1564,382.4221812,194,0.123194,2.698900983,2.575706983,0.123194
734,1600,34,-114.2,1600,400.8384281,396,0.022396,2.50759936,2.48520336,0.022396
735,1636,34,-114,1636,419.2572486,300,0.0703,2.467224261,2.396924261,0.0703
736,17,34.2,-123,17,411.2825576,600,-0.0794,2.355484109,2.434884109,0.0794
737,53,34.2,-122.8,53,392.8547753,600,-0.0794,2.444750962,2.524150962,0.0794
738,89,34.2,-122.6,89,374.426626,600,-0.0794,2.536350155,2.615750155,0.0794
739,125,34.2,-122.4,125,355.9981293,600,-0.0794,2.630514059,2.709914059,0.0794
740,161,34.2,-122.2,161,337.5693052,600,-0.0794,2.727511458,2.806911458,0.0794
741,197,34.2,-122,197,319.1401742,600,-0.0794,2.827655549,2.907055549,0.0794
742,233,34.2,-121.8,233,300.7107576,600,-0.0794,2.931314223,3.010714223,0.0794
743,269,34.2,-121.6,269,282.2810773,600,-0.0794,3.038923506,3.118323506,0.0794
744,305,34.2,-121.4,305,263.8511566,600,-0.0794,3.151005353,3.230405353,0.0794
745,341,34.2,-121.2,341,245.4210204,600,-0.0794,3.268191597,3.347591597,0.0794
746,377,34.2,-121,377,226.9906959,600,-0.0794,3.391256779,3.470656779,0.0794
747,413,34.2,-120.8,413,208.5602136,600,-0.0794,3.52116404,3.60056404,0.0794
748,449,34.2,-120.6,449,190.1296089,600,-0.0794,3.659130756,3.738530756,0.0794
749,485,34.2,-120.4,485,171.6989248,600,-0.0794,3.806724794,3.886124794,0.0794
750,521,34.2,-120.2,521,153.2682167,600,-0.0794,3.966009712,4.045409712,0.0794
751,557,34.2,-120,557,134.83756,600,-0.0794,4.139770739,4.219170739,0.0794
752,593,34.2,-119.8,593,116.4070672,600,-0.0794,4.331878299,4.411278299,0.0794
753,629,34.2,-119.6,629,97.97692172,600,-0.0794,4.547891281,4.627291281,0.0794
754,665,34.2,-119.4,665,79.54746062,600,-0.0794,4.796073678,4.875473678,0.0794
755,701,34.2,-119.2,701,61.11940606,228,0.106228,5.274637558,5.168409558,0.106228
756,737,34.2,-119,737,42.69469633,414,0.013414,5.561556525,5.548142525,0.013414
757,773,34.2,-118.8,773,24.28109856,498,-0.028502,6.237289011,6.265791011,0.028502
758,809,34.2,-118.6,809,5.982516635,294,0.073294,6.990614425,6.917320425,0.073294
759,845,34.2,-118.4,845,12.708088,294,0.073294,6.799645057,6.726351057,0.073294
760,881,34.2,-118.2,881,31.09157843,429,0.005929,5.992520358,5.986591358,0.005929
761,917,34.2,-118,917,49.51120733,666,-0.112334,5.271661777,5.383995777,0.112334
762,953,34.2,-117.8,953,67.93754476,705,-0.131795,4.921975991,5.053770991,0.131795
763,989,34.2,-117.6,989,86.36624877,707,-0.132793,4.646423249,4.779216249,0.132793
764,1025,34.2,-117.4,1025,104.7960186,668,-0.113332,4.430799145,4.544131145,0.113332
765,1061,34.2,-117.2,1061,123.226321,526,-0.042474,4.295280033,4.337754033,0.042474
766,1097,34.2,-117,1097,141.6568909,672,-0.115328,4.037647887,4.152975887,0.115328
767,1133,34.2,-116.8,1133,160.0875773,581,-0.069919,3.915035344,3.984954344,0.069919
768,1169,34.2,-116.6,1169,178.518284,702,-0.130298,3.699977125,3.830275125,0.130298
769,1205,34.2,-116.4,1205,196.9489443,447,-0.003053,3.683400437,3.686453437,0.003053
770,1241,34.2,-116.2,1241,215.3795083,404,0.018404,3.570034259,3.551630259,0.018404
771,1277,34.2,-116,1277,233.8099361,294,0.073294,3.49767521,3.42438121,0.073294
772,1313,34.2,-115.8,1313,252.2401943,352,0.044352,3.347944269,3.303592269,0.044352
773,1349,34.2,-115.6,1349,270.6702537,352,0.044352,3.232728491,3.188376491,0.044352
774,1385,34.2,-115.4,1385,289.1000883,352,0.044352,3.122368679,3.078016679,0.044352
775,1421,34.2,-115.2,1421,307.5296737,461,-0.010039,2.961885935,2.971924935,0.010039
776,1457,34.2,-115,1457,325.9589871,352,0.044352,2.913965515,2.869613515,0.044352
777,1493,34.2,-114.8,1493,344.388007,703,-0.130797,2.639876412,2.770673412,0.130797
778,1529,34.2,-114.6,1529,362.8167123,399,0.020899,2.695657349,2.674758349,0.020899
779,1565,34.2,-114.4,1565,381.2450828,418,0.011418,2.592990623,2.581572623,0.011418
780,1601,34.2,-114.2,1601,399.6730985,484,-0.021516,2.469345752,2.490861752,0.021516
781,1637,34.2,-114,1637,418.1007401,610,-0.08439,2.318015176,2.402405176,0.08439
782,18,34.4,-123,18,411.3164907,600,-0.0794,2.355321753,2.434721753,0.0794
783,54,34.4,-122.8,54,392.9349402,600,-0.0794,2.444357741,2.523757741,0.0794
784,90,34.4,-122.6,90,374.5554182,600,-0.0794,2.535701376,2.615101376,0.0794
785,126,34.4,-122.4,126,356.1783155,600,-0.0794,2.629580126,2.708980126,0.0794
786,162,34.4,-122.2,162,337.804104,600,-0.0794,2.726256567,2.805656567,0.0794
787,198,34.4,-122,198,319.43336,600,-0.0794,2.826035932,2.905435932,0.0794
788,234,34.4,-121.8,234,301.066796,600,-0.0794,2.929275756,3.008675756,0.0794
789,270,34.4,-121.6,270,282.7053049,600,-0.0794,3.036398393,3.115798393,0.0794
790,306,34.4,-121.4,306,264.3500221,600,-0.0794,3.147907431,3.227307431,0.0794
791,342,34.4,-121.2,342,246.0024165,600,-0.0794,3.264409562,3.343809562,0.0794
792,378,34.4,-121,378,227.6644238,600,-0.0794,3.386644141,3.466044141,0.0794
793,414,34.4,-120.8,414,209.3386509,600,-0.0794,3.515523829,3.594923829,0.0794
794,450,34.4,-120.6,450,191.0286955,600,-0.0794,3.652191471,3.731591471,0.0794
795,486,34.4,-120.4,486,172.7396699,600,-0.0794,3.798101141,3.877501141,0.0794
796,522,34.4,-120.2,522,154.4790912,600,-0.0794,3.955135698,4.034535698,0.0794
797,558,34.4,-120,558,136.258482,600,-0.0794,4.125779668,4.205179668,0.0794
798,594,34.4,-119.8,594,118.0964304,600,-0.0794,4.313374068,4.392774068,0.0794
799,630,34.4,-119.6,630,100.024929,600,-0.0794,4.522479723,4.601879723,0.0794
800,666,34.4,-119.4,666,82.10388421,464,-0.011536,4.827179974,4.838715974,0.011536
801,702,34.4,-119.2,702,64.45900759,385,0.027885,5.13913458,5.11124958,0.027885
802,738,34.4,-119,738,47.39983123,420,0.01042,5.436736373,5.426316373,0.01042
803,774,34.4,-118.8,774,31.88096943,294,0.073294,6.028364599,5.955070599,0.073294
804,810,34.4,-118.6,810,21.53891954,511,-0.034989,6.344880582,6.379869582,0.034989
805,846,34.4,-118.4,846,24.27617493,508,-0.033492,6.232503875,6.265995875,0.033492
806,882,34.4,-118.2,882,37.31780498,622,-0.090378,5.654052867,5.744430867,0.090378
807,918,34.4,-118,918,53.60764539,638,-0.098362,5.20636184,5.30472384,0.098362
808,954,34.4,-117.8,954,70.94230165,725,-0.141775,4.863934731,5.005709731,0.141775
809,990,34.4,-117.6,990,88.71133956,472,-0.015528,4.731853124,4.747381124,0.015528
810,1026,34.4,-117.4,1026,106.6979075,383,0.028883,4.55053339,4.52165039,0.028883
811,1062,34.4,-117.2,1062,124.8079392,585,-0.071915,4.249216152,4.321131152,0.071915
812,1098,34.4,-117,1098,142.994476,373,0.033873,4.174138841,4.140265841,0.033873
813,1134,34.4,-116.8,1134,161.2315727,371,0.034871,4.009865488,3.974994488,0.034871
814,1170,34.4,-116.6,1170,179.50376,294,0.073294,3.89562314,3.82232914,0.073294
815,1206,34.4,-116.4,1206,197.8012525,358,0.041358,3.721390568,3.680032568,0.041358
816,1242,34.4,-116.2,1242,216.1175611,364,0.038364,3.58476127,3.54639727,0.038364
817,1278,34.4,-116,1278,234.4482132,671,-0.114829,3.305266754,3.420095754,0.114829
818,1314,34.4,-115.8,1314,252.7900252,709,-0.133791,3.16628729,3.30007829,0.133791
819,1350,34.4,-115.6,1350,271.1406686,461,-0.010039,3.175462965,3.185501965,0.010039
820,1386,34.4,-115.4,1386,289.4983996,294,0.073294,3.148974568,3.075680568,0.073294
821,1422,34.4,-115.2,1422,307.8618855,685,-0.121815,2.848233531,2.970048531,0.121815
822,1458,34.4,-115,1458,326.2300894,348,0.046348,2.914482542,2.868134542,0.046348
823,1494,34.4,-114.8,1494,344.6021913,522,-0.040478,2.729063908,2.769541908,0.040478
824,1530,34.4,-114.6,1530,362.9775336,405,0.017905,2.691838732,2.673933732,0.017905
825,1566,34.4,-114.4,1566,381.3555817,430,0.00543,2.586451564,2.581021564,0.00543
826,1602,34.4,-114.2,1602,399.7358961,391,0.024891,2.515447603,2.490556603,0.024891
827,1638,34.4,-114,1638,418.1181114,400,0.0204,2.42272279,2.40232279,0.0204
828,19,34.6,-123,19,412.5436333,600,-0.0794,2.34945522,2.42885522,0.0794
829,55,34.6,-122.8,55,394.2639488,600,-0.0794,2.437845159,2.517245159,0.0794
830,91,34.6,-122.6,91,375.9940704,600,-0.0794,2.528462765,2.607862765,0.0794
831,127,34.6,-122.4,127,357.7355773,600,-0.0794,2.621519821,2.700919821,0.0794
832,163,34.6,-122.2,163,339.4903833,600,-0.0794,2.7172591,2.7966591,0.0794
833,199,34.6,-122,199,321.2608313,600,-0.0794,2.815960526,2.895360526,0.0794
834,235,34.6,-121.8,235,303.0498217,600,-0.0794,2.917948877,2.997348877,0.0794
835,271,34.6,-121.6,271,284.8609883,600,-0.0794,3.023603477,3.103003477,0.0794
836,307,34.6,-121.4,307,266.6989466,600,-0.0794,3.133370486,3.212770486,0.0794
837,343,34.6,-121.2,343,248.5696478,600,-0.0794,3.247778557,3.327178557,0.0794
838,379,34.6,-121,379,230.4808974,600,-0.0794,3.367458854,3.446858854,0.0794
839,415,34.6,-120.8,415,212.4431327,600,-0.0794,3.4931706,3.5725706,0.0794
840,451,34.6,-120.6,451,194.4706215,531,-0.044969,3.660264367,3.705233367,0.044969
841,487,34.6,-120.4,487,176.5833698,385,0.027885,3.873851704,3.845966704,0.027885
842,523,34.6,-120.2,523,158.8102708,364,0.038364,4.03449926,3.99613526,0.038364
843,559,34.6,-120,559,141.1945206,514,-0.036486,4.120903748,4.157389748,0.036486
844,595,34.6,-119.8,595,123.8033872,652,-0.105348,4.226322952,4.331670952,0.105348
845,631,34.6,-119.6,631,106.7467945,500,-0.0295,4.491576443,4.521076443,0.0295
846,667,34.6,-119.4,667,90.21477875,394,0.023394,4.750685834,4.727291834,0.023394
847,703,34.6,-119.2,703,74.55719866,428,0.006428,4.956146557,4.949718557,0.006428
848,739,34.6,-119,739,60.45739714,690,-0.12431,5.055671496,5.179981496,0.12431
849,775,34.6,-118.8,775,49.27145933,707,-0.132793,5.255957206,5.388750206,0.132793
850,811,34.6,-118.6,811,43.31881986,497,-0.028003,5.498147984,5.526150984,0.028003
851,847,34.6,-118.4,847,44.73957265,569,-0.063931,5.417180351,5.481111351,0.063931
852,883,34.6,-118.2,883,52.94340222,635,-0.096865,5.220465443,5.317330443,0.096865
853,919,34.6,-118,919,65.42660368,294,0.073294,5.168350026,5.095056026,0.073294
854,955,34.6,-117.8,955,80.21554404,294,0.073294,4.93908105,4.86578705,0.073294
855,991,34.6,-117.6,991,96.2531795,294,0.073294,4.722277425,4.648983425,0.073294
856,1027,34.6,-117.4,1027,113.0090821,294,0.073294,4.522399871,4.449105871,0.073294
857,1063,34.6,-117.2,1063,130.2061983,296,0.072296,4.337831853,4.265535853,0.072296
858,1099,34.6,-117,1099,147.6904283,662,-0.110338,3.985978405,4.096316405,0.110338
859,1135,34.6,-116.8,1135,165.3706725,353,0.043853,3.983228235,3.939375235,0.043853
860,1171,34.6,-116.6,1171,183.1901272,523,-0.040977,3.75189717,3.79287417,0.040977
861,1207,34.6,-116.4,1207,201.1117315,415,0.012915,3.668186943,3.655271943,0.012915
862,1243,34.6,-116.2,1243,219.1103604,519,-0.038981,3.486318953,3.525299953,0.038981
863,1279,34.6,-116,1279,237.1684165,352,0.044352,3.446269701,3.401917701,0.044352
864,1315,34.6,-115.8,1315,255.2732255,352,0.044352,3.328621173,3.284269173,0.044352
865,1351,34.6,-115.6,1351,273.4154366,352,0.044352,3.215997909,3.171645909,0.044352
866,1387,34.6,-115.4,1387,291.5880045,294,0.073294,3.136751332,3.063457332,0.073294
867,1423,34.6,-115.2,1423,309.7855224,670,-0.11433,2.844877385,2.959207385,0.11433
868,1459,34.6,-115,1459,328.0037727,393,0.023893,2.882369267,2.858476267,0.023893
869,1495,34.6,-114.8,1495,346.2394173,357,0.041857,2.802763113,2.760906113,0.041857
870,1531,34.6,-114.6,1531,364.4897799,653,-0.105847,2.560342755,2.666189755,0.105847
871,1567,34.6,-114.4,1567,382.752689,442,-0.000558,2.573503822,2.574061822,0.000558
872,1603,34.6,-114.2,1603,401.0263642,739,-0.148761,2.335530653,2.484291653,0.148761
873,1639,34.6,-114,1639,419.3093315,332,0.054332,2.451009621,2.396677621,0.054332
874,20,34.8,-123,20,414.9535159,600,-0.0794,2.337961649,2.417361649,0.0794
875,56,34.8,-122.8,56,396.8293759,600,-0.0794,2.425307653,2.504707653,0.0794
876,92,34.8,-122.6,92,378.7277839,600,-0.0794,2.514750567,2.594150567,0.0794
877,128,34.8,-122.4,128,360.6522114,600,-0.0794,2.606477157,2.685877157,0.0794
878,164,34.8,-122.2,164,342.606853,600,-0.0794,2.700698822,2.780098822,0.0794
879,200,34.8,-122,200,324.5968245,600,-0.0794,2.797655704,2.877055704,0.0794
880,236,34.8,-121.8,236,306.6284281,600,-0.0794,2.897621543,2.977021543,0.0794
881,272,34.8,-121.6,272,288.7095138,600,-0.0794,3.000909345,3.080309345,0.0794
882,308,34.8,-121.4,308,270.84998,600,-0.0794,3.107877881,3.187277881,0.0794
883,344,34.8,-121.2,344,253.0624762,600,-0.0794,3.218938878,3.298338878,0.0794
884,380,34.8,-121,380,235.3634114,600,-0.0794,3.33456442,3.41396442,0.0794
885,416,34.8,-120.8,416,217.7744274,600,-0.0794,3.455293328,3.534693328,0.0794
886,452,34.8,-120.6,452,200.3246003,352,0.044352,3.705485762,3.661133762,0.044352
887,488,34.8,-120.4,488,183.0538081,479,-0.019021,3.774934966,3.793955966,0.019021
888,524,34.8,-120.2,524,166.0180131,385,0.027885,3.961747212,3.933862212,0.027885
889,560,34.8,-120,560,149.2977589,502,-0.030498,4.051008263,4.081506263,0.030498
890,596,34.8,-119.8,596,133.0121712,733,-0.145767,4.091536532,4.237303532,0.145767
891,632,34.8,-119.6,632,117.3424446,468,-0.013532,4.387476485,4.401008485,0.013532
892,668,34.8,-119.4,668,102.571297,445,-0.002055,4.568757613,4.570812613,0.002055
893,704,34.8,-119.2,704,89.14659505,622,-0.090378,4.651161837,4.741539837,0.090378
894,740,34.8,-119,740,77.7688413,469,-0.014031,4.887516567,4.901547567,0.014031
895,776,34.8,-118.8,776,69.45149534,711,-0.134789,4.89458804,5.02937704,0.134789
896,812,34.8,-118.6,812,65.37333387,294,0.073294,5.169237361,5.095943361,0.073294
897,848,34.8,-118.4,848,66.32105664,285,0.077785,5.158013708,5.080228708,0.077785
898,884,34.8,-118.2,884,72.09673389,439,0.000939,4.988556328,4.987617328,0.000939
899,920,34.8,-118,920,81.68255079,232,0.104232,4.94894923,4.84471723,0.104232
900,956,34.8,-117.8,956,93.91899163,710,-0.13429,4.544526238,4.678816238,0.13429
901,992,34.8,-117.6,992,107.9080363,710,-0.13429,4.373209743,4.507499743,0.13429
902,1028,34.8,-117.4,1028,123.0533623,447,-0.003053,4.33652834,4.33958134,0.003053
903,1064,34.8,-117.2,1064,138.9774095,437,0.001937,4.180639174,4.178702174,0.001937
904,1100,34.8,-117,1100,155.4409826,424,0.008424,4.034365292,4.025941292,0.008424
905,1136,34.8,-116.8,1136,172.2894287,707,-0.132793,3.748434332,3.881227332,0.132793
906,1172,34.8,-116.6,1172,189.420018,275,0.082775,3.826798582,3.744023582,0.082775
907,1208,34.8,-116.4,1208,206.7625759,322,0.059322,3.672965831,3.613643831,0.059322
908,1244,34.8,-116.2,1244,224.2678734,398,0.021398,3.510789809,3.489391809,0.021398
909,1280,34.8,-116,1280,241.9005219,519,-0.038981,3.331637354,3.370618354,0.038981
910,1316,34.8,-115.8,1316,259.6345141,531,-0.044969,3.211771829,3.256740829,0.044969
911,1352,34.8,-115.6,1352,277.4503552,571,-0.064929,3.082316694,3.147245694,0.064929
912,1388,34.8,-115.4,1388,295.3331695,499,-0.029001,3.012683036,3.041684036,0.029001
