,field_1,lat,lon,grid_id,EpiDist,VS30,mmimean,thresh1,thresh2,Delta_R
669,915,33.8,-118.0,915,67.52374434,228,5.917595863,,,-0.10622800000000066
670,951,33.8,-117.8,951,82.05969191,464,5.096309185,,,0.011535999999999547
671,987,33.8,-117.6,987,97.93261468,703,4.722220898,,,0.13079700000000027
672,1023,33.8,-117.4,1023,114.5882067,615,4.67583704,,,0.08688499999999966
673,1059,33.8,-117.2,1059,131.7298744,254,4.577004433,,,-0.09325399999999995
674,1095,33.8,-117.0,1095,149.1901104,278,5.263596058,,,-0.08127800000000018
675,1131,33.8,-116.8,1131,166.8688888,694,4.1289157869999995,,,0.12630600000000003
676,1167,33.8,-116.6,1167,184.70340990000003,699,3.8467993739999997,,,0.12880099999999972
677,1203,33.8,-116.4,1203,202.6525001,331,4.36880064,,,-0.054831000000000074
678,1239,33.8,-116.2,1239,220.6881466,368,4.339089394,,,-0.0363680000000004
679,1275,33.8,-116.0,1275,238.7906767,710,3.8698210719999997,,,0.13429000000000002
680,1311,33.8,-115.8,1311,256.94589269999994,361,4.132312775,,,-0.039861000000000146
681,1347,33.8,-115.6,1347,275.143303,455,3.987542152,,,0.00704500000000019
682,1383,33.8,-115.4,1383,293.3749932,313,3.948758602,,,-0.06381300000000012
683,1419,33.8,-115.2,1419,311.6348833,253,3.84496522,,,-0.09375299999999998
684,1455,33.8,-115.0,1455,329.9182272,418,3.7115166189999997,,,-0.011417999999999928
685,1491,33.8,-114.8,1491,348.2212664,400,3.623209953,,,-0.020399999999999974
686,1527,33.8,-114.6,1527,366.54098569999996,491,3.344229698,,,0.025008999999999837
687,1563,33.8,-114.4,1563,384.87493839999996,485,3.357040405,,,0.022015000000000118
688,1599,33.8,-114.2,1599,403.22111780000006,292,3.559716463,,,-0.0742919999999998
689,1635,33.8,-114.0,1635,421.5778621,349,,,,
690,16,34.0,-123.0,16,412.4420113,600,,,,
691,52,34.0,-122.8,52,394.0240938,600,,,,
692,88,34.0,-122.6,88,375.6089128,600,3.4017264839999997,,,0.07940000000000014
693,124,34.0,-122.4,124,357.19696760000005,600,3.4562447069999997,,,0.07939999999999969
694,160,34.0,-122.2,160,338.7888623,600,3.512310982,,,0.07940000000000014
695,196,34.0,-122.0,196,320.3853354,600,3.5701229569999997,,,0.07939999999999969
696,232,34.0,-121.8,232,301.9873011,600,3.629933357,,,0.07940000000000014
697,268,34.0,-121.6,268,283.5959057,600,3.69207263,,,0.07939999999999969
698,304,34.0,-121.4,304,265.2126083,600,3.756973743,,,0.07940000000000014
699,340,34.0,-121.2,340,246.8392965,600,3.8252067569999997,,,0.07940000000000014
700,376,34.0,-121.0,376,228.4784582,600,3.8975477219999997,,,0.07939999999999969
701,412,34.0,-120.8,412,210.1334429,600,3.9751565460000005,,,0.07940000000000014
702,448,34.0,-120.6,448,191.80887109999998,600,4.05977726,,,0.07940000000000014
703,484,34.0,-120.4,484,173.5113012,600,4.153256893,,,0.07940000000000014
704,520,34.0,-120.2,520,155.2503634,428,4.47082901,,,-0.006427999999999656
705,556,34.0,-120.0,556,137.0407863,600,4.36131525,,,0.07939999999999969
706,592,34.0,-119.8,592,118.9062544,710,4.380087853,,,0.12651995399999905
707,628,34.0,-119.6,628,100.8873324,385,5.151199341,,,-0.027884999999999494
708,664,34.0,-119.4,664,83.05938691,600,4.888611317,,,0.07939999999999969
709,700,34.0,-119.2,700,65.57845429,600,5.185289383,,,0.07940000000000058
710,736,34.0,-119.0,736,48.81884402,600,5.680529593999999,,,0.07939999999999969
711,772,34.0,-118.8,772,33.86896355,600,6.089702129,,,0.07939999999999969
712,808,34.0,-118.6,808,24.33145873,600,6.39241457,,,0.07939999999999969
713,844,34.0,-118.4,844,26.79591824,296,7.007376194,,,-0.0722959999999997
714,880,34.0,-118.2,880,39.052660100000004,293,6.7931108479999995,,,-0.07379300000000022
715,916,34.0,-118.0,916,54.89338641,576,5.983436107999999,,,0.06742400000000082
716,952,34.0,-117.8,952,71.98983514,412,5.742589474,,,-0.014412000000000091
717,988,34.0,-117.6,988,89.62622064,294,5.806192875,,,-0.07329400000000064
718,1024,34.0,-117.4,1024,107.5371663,336,5.482928276,,,-0.052335999999999494
719,1060,34.0,-117.2,1060,125.6052187,491,4.803603648999999,,,0.025008999999999837
720,1096,34.0,-117.0,1096,143.7711021,696,3.89957428,,,-0.12730400000000053
721,1132,34.0,-116.8,1132,162.0018513,695,4.012756825,,,0.1268049999999996
722,1168,34.0,-116.6,1168,180.2777294,431,4.465727329,,,-0.004931000000000019
723,1204,34.0,-116.4,1204,198.58621680000002,707,3.8620986939999997,,,0.13279299999999994
724,1240,34.0,-116.2,1240,216.9189955,418,4.226089001,,,-0.011418000000000372
725,1276,34.0,-116.0,1276,235.270325,710,3.914157629,,,0.13429000000000002
726,1312,34.0,-115.8,1312,253.6361159,679,3.777924538,,,0.11882100000000007
727,1348,34.0,-115.6,1348,272.01337589999997,467,3.84722805,,,0.013033000000000072
728,1384,34.0,-115.4,1384,290.3998637,419,3.713014841,,,-0.010918999999999901
729,1420,34.0,-115.2,1420,308.79386689999995,454,3.802355528,,,0.006546000000000163
730,1456,34.0,-115.0,1456,327.1940533,384,3.752153158,,,-0.028383999999999965
731,1492,34.0,-114.8,1492,345.59937030000003,248,3.685221434,,,-0.09624799999999967
732,1528,34.0,-114.6,1528,364.0089745,493,3.4458413119999998,,,0.02600699999999989
733,1564,34.0,-114.4,1564,382.4221812,194,3.7525665760000004,,,-0.1231939999999998
734,1600,34.0,-114.2,1600,400.83842810000004,396,3.372947693,,,-0.022396000000000083
735,1636,34.0,-114.0,1636,419.2572486,300,,,,
736,17,34.2,-123.0,17,411.2825576,600,,,,
737,53,34.2,-122.8,53,392.85477530000003,600,,,,
738,89,34.2,-122.6,89,374.426626,600,3.4061634539999996,,,0.07940000000000014
739,125,34.2,-122.4,125,355.9981293,600,3.4609041210000004,,,0.07939999999999969
740,161,34.2,-122.2,161,337.5693052,600,3.517232657,,,0.07940000000000014
741,197,34.2,-122.0,197,319.1401742,600,3.575368166,,,0.07940000000000014
742,233,34.2,-121.8,233,300.7107576,600,3.635609627,,,0.07939999999999969
743,269,34.2,-121.6,269,282.2810773,600,3.6983826160000004,,,0.07940000000000014
744,305,34.2,-121.4,305,263.8511566,600,3.764287949,,,0.07940000000000014
745,341,34.2,-121.2,341,245.4210204,600,3.8341250419999997,,,0.07940000000000014
746,377,34.2,-121.0,377,226.99069590000002,600,3.908879757,,,0.07939999999999969
747,413,34.2,-120.8,413,208.5602136,600,3.990033627,,,0.07940000000000014
748,449,34.2,-120.6,449,190.12960890000002,600,4.081098557,,,0.07940000000000014
749,485,34.2,-120.4,485,171.69892480000001,600,4.188774109,,,0.07939999999999969
750,521,34.2,-120.2,521,153.26821669999998,600,4.317682743,,,0.07939999999999969
751,557,34.2,-120.0,557,134.83756,600,4.461279869,,,0.07940000000000058
752,593,34.2,-119.8,593,116.4070672,600,4.589490414,,,0.07940000000000058
753,629,34.2,-119.6,629,97.97692172,600,4.876847744,,,0.07940000000000058
754,665,34.2,-119.4,665,79.54746062,600,5.170008183,,,0.07940000000000058
755,701,34.2,-119.2,701,61.11940607,228,6.332936287000001,,,-0.10622799999999977
756,737,34.2,-119.0,737,42.69469633,414,6.678023815,,,-0.013414000000000037
757,773,34.2,-118.8,773,24.28109856,498,7.10666132,,,0.028501999999999583
758,809,34.2,-118.6,809,5.982516635,294,8.298854828,,,-0.07329400000000064
759,845,34.2,-118.4,845,12.708088,294,7.6528644560000005,,,-0.07329399999999975
760,881,34.2,-118.2,881,31.09157843,429,6.312026978,,,-0.005929000000000073
761,917,34.2,-118.0,917,49.51120733,666,5.871949673,,,0.1123340000000006
762,953,34.2,-117.8,953,67.93754476,705,4.984534264,,,-0.0066784540000011106
763,989,34.2,-117.6,989,86.36624877,707,4.64218235,,,-0.13279300000000038
764,1025,34.2,-117.4,1025,104.7960186,668,4.589686394,,,0.11333199999999977
765,1061,34.2,-117.2,1061,123.226321,526,5.10889101,,,0.042474000000000345
766,1097,34.2,-117.0,1097,141.6568909,672,4.525661469,,,0.11532799999999988
767,1133,34.2,-116.8,1133,160.0875773,581,4.256669045,,,0.06991900000000006
768,1169,34.2,-116.6,1169,178.518284,702,4.121109486,,,0.1302979999999998
769,1205,34.2,-116.4,1205,196.94894430000002,447,4.360905647,,,0.0030529999999999724
770,1241,34.2,-116.2,1241,215.3795083,404,4.218476296,,,-0.018403999999999865
771,1277,34.2,-116.0,1277,233.80993610000002,294,4.332134723999999,,,-0.07329400000000019
772,1313,34.2,-115.8,1313,252.24019429999998,352,4.053958893,,,-0.04435199999999995
773,1349,34.2,-115.6,1349,270.6702537,352,3.9293160439999997,,,-0.04435199999999995
774,1385,34.2,-115.4,1385,289.1000883,352,3.8495552539999998,,,-0.04435199999999995
775,1421,34.2,-115.2,1421,307.5296737,461,3.53930974,,,0.010038999999999909
776,1457,34.2,-115.0,1457,325.9589871,352,3.7403988839999998,,,-0.04435199999999995
777,1493,34.2,-114.8,1493,344.38800699999996,703,3.332417965,,,0.13079699999999983
778,1529,34.2,-114.6,1529,362.8167123,399,3.599693298,,,-0.020898999999999557
779,1565,34.2,-114.4,1565,381.24508280000003,418,3.364685535,,,-0.011417999999999928
780,1601,34.2,-114.2,1601,399.6730986,484,3.2097001080000003,,,0.02151600000000009
781,1637,34.2,-114.0,1637,418.1007401,610,,,,
782,18,34.4,-123.0,18,411.3164907,600,,,,
783,54,34.4,-122.8,54,392.93494019999997,600,,,,
784,90,34.4,-122.6,90,374.5554182,600,3.4065871239999996,,,0.07940000000000014
785,126,34.4,-122.4,126,356.1783155,600,3.461195707,,,0.07940000000000014
786,162,34.4,-122.2,162,337.804104,600,3.51736021,,,0.07939999999999969
787,198,34.4,-122.0,198,319.43336,600,3.575297117,,,0.07940000000000014
788,234,34.4,-121.8,234,301.066796,600,3.635332346,,,0.07939999999999969
789,270,34.4,-121.6,270,282.7053049,600,3.697998524,,,0.07939999999999969
790,306,34.4,-121.4,306,264.3500221,600,3.764187813,,,0.07940000000000014
791,342,34.4,-121.2,342,246.0024165,600,3.835243464,,,0.07939999999999969
792,378,34.4,-121.0,378,227.6644239,600,3.912556887,,,0.07940000000000014
793,414,34.4,-120.8,414,209.3386509,600,3.996144772,,,0.07940000000000014
794,450,34.4,-120.6,450,191.0286955,600,4.0869622230000004,,,0.07940000000000014
795,486,34.4,-120.4,486,172.7396699,600,4.20819521,,,0.07940000000000014
796,522,34.4,-120.2,522,154.47909119999997,600,4.383349419,,,0.07939999999999969
797,558,34.4,-120.0,558,136.25848200000001,600,4.631289482,,,0.07940000000000058
798,594,34.4,-119.8,594,118.0964304,600,4.703244686000001,,,0.07940000000000058
799,630,34.4,-119.6,630,100.024929,600,4.8738179210000006,,,0.07939999999999969
800,666,34.4,-119.4,666,82.10388421,464,5.0783123969999995,,,0.011535999999999547
801,702,34.4,-119.2,702,64.45900759,385,5.711871624,,,-0.02788500000000038
802,738,34.4,-119.0,738,47.39983123,420,6.469357491,,,-0.010419999999999874
803,774,34.4,-118.8,774,31.88096943,294,7.454474449,,,-0.07329399999999975
804,810,34.4,-118.6,810,21.53891954,511,8.422647476,,,0.03498900000000038
805,846,34.4,-118.4,846,24.27617493,508,7.622343063,,,0.033491999999999855
806,882,34.4,-118.2,882,37.31780498,622,5.956522465,,,0.0903779999999994
807,918,34.4,-118.0,918,53.60764539,638,5.186181068,,,-0.09836200000000073
808,954,34.4,-117.8,954,70.94230165,725,4.750556946000001,,,-0.14177499999999998
809,990,34.4,-117.6,990,88.71133956,472,5.4098496439999995,,,0.015527999999999764
810,1026,34.4,-117.4,1026,106.6979076,383,5.592403889,,,-0.028883000000000436
811,1062,34.4,-117.2,1062,124.80793919999999,585,4.714443684,,,0.07191499999999973
812,1098,34.4,-117.0,1098,142.994476,373,5.118605614,,,-0.03387299999999982
813,1134,34.4,-116.8,1134,161.2315727,371,4.611284256,,,-0.034870999999999874
814,1170,34.4,-116.6,1170,179.50376,294,4.476792336,,,-0.07329400000000019
815,1206,34.4,-116.4,1206,197.8012525,358,4.405971527,,,-0.041357999999999784
816,1242,34.4,-116.2,1242,216.11756110000002,364,4.262273789,,,-0.038364000000000065
817,1278,34.4,-116.0,1278,234.44821319999997,671,3.74320221,,,0.11482899999999985
818,1314,34.4,-115.8,1314,252.79002519999997,709,3.521115065,,,0.133791
819,1350,34.4,-115.6,1350,271.1406686,461,3.6909148689999998,,,0.010038999999999909
820,1386,34.4,-115.4,1386,289.4983996,294,3.8049747939999996,,,-0.07329400000000019
821,1422,34.4,-115.2,1422,307.86188549999997,685,3.4065735339999996,,,0.12181499999999978
822,1458,34.4,-115.0,1458,326.2300894,348,3.7357857230000002,,,-0.046348000000000056
823,1494,34.4,-114.8,1494,344.6021913,522,3.4312644010000004,,,0.040478000000000236
824,1530,34.4,-114.6,1530,362.9775336,405,3.6203553680000002,,,-0.017904999999999838
825,1566,34.4,-114.4,1566,381.35558169999996,430,3.434094429,,,-0.005429999999999602
826,1602,34.4,-114.2,1602,399.7358961,391,3.4390401839999996,,,-0.02489100000000022
827,1638,34.4,-114.0,1638,418.1181114,400,,,,
828,19,34.6,-123.0,19,412.5436333,600,,,,
829,55,34.6,-122.8,55,394.2639488,600,,,,
830,91,34.6,-122.6,91,375.9940705,600,3.402977705,,,0.07940000000000014
831,127,34.6,-122.4,127,357.7355773,600,3.457082748,,,0.07940000000000014
832,163,34.6,-122.2,163,339.4903833,600,3.512614727,,,0.07939999999999969
833,199,34.6,-122.0,199,321.2608313,600,3.569733143,,,0.07940000000000014
834,235,34.6,-121.8,235,303.0498217,600,3.628702402,,,0.07940000000000014
835,271,34.6,-121.6,271,284.86098839999994,600,3.6900618080000003,,,0.07939999999999969
836,307,34.6,-121.4,307,266.6989466,600,3.755016804,,,0.07939999999999969
837,343,34.6,-121.2,343,248.5696478,600,3.826159477,,,0.07940000000000014
838,379,34.6,-121.0,379,230.4808974,600,3.908092737,,,0.07940000000000014
839,415,34.6,-120.8,415,212.4431327,600,4.003740788,,,0.07939999999999969
840,451,34.6,-120.6,451,194.47062150000002,531,4.140338898,,,0.04496900000000004
841,487,34.6,-120.4,487,176.5833699,385,4.391403198,,,-0.027884999999999938
842,523,34.6,-120.2,523,158.8102708,364,4.747634411,,,-0.03836399999999962
843,559,34.6,-120.0,559,141.1945206,514,4.711375713,,,0.03648600000000002
844,595,34.6,-119.8,595,123.8033872,652,4.530542851,,,0.10534799999999933
845,631,34.6,-119.6,631,106.74679450000001,500,4.918284893,,,0.029499999999999638
846,667,34.6,-119.4,667,90.21477875,394,4.995297432,,,-0.023393999999999693
847,703,34.6,-119.2,703,74.55719866,428,5.304879665,,,-0.006428000000000544
848,739,34.6,-119.0,739,60.45739714,690,5.467386246,,,0.12430999999999948
849,775,34.6,-118.8,775,49.27145933,707,6.007152081,,,0.1327929999999995
850,811,34.6,-118.6,811,43.31881986,497,6.557441711,,,0.028003
851,847,34.6,-118.4,847,44.73957265,569,5.815406799,,,0.06393100000000018
852,883,34.6,-118.2,883,52.94340222,635,4.894831181,,,-0.0968650000000002
853,919,34.6,-118.0,919,65.42660368,294,5.437860489,,,-0.07329400000000064
854,955,34.6,-117.8,955,80.21554404,294,4.982392311,,,-0.07329400000000064
855,991,34.6,-117.6,991,96.2531795,294,5.207641125,,,-0.07329399999999975
856,1027,34.6,-117.4,1027,113.0090821,294,5.1080670360000004,,,-0.07329399999999975
857,1063,34.6,-117.2,1063,130.2061983,296,5.084480763,,,-0.0722959999999997
858,1099,34.6,-117.0,1099,147.6904283,662,4.354858398,,,0.1103379999999996
859,1135,34.6,-116.8,1135,165.3706725,353,4.558106422,,,-0.04385299999999992
860,1171,34.6,-116.6,1171,183.19012719999998,523,4.2544937130000005,,,0.04097700000000026
861,1207,34.6,-116.4,1207,201.1117315,415,4.260851383,,,-0.01291500000000001
862,1243,34.6,-116.2,1243,219.11036040000002,519,4.126188278,,,0.038981000000000154
863,1279,34.6,-116.0,1279,237.1684165,352,3.990617991,,,-0.04435199999999995
864,1315,34.6,-115.8,1315,255.2732255,352,3.64190197,,,-0.04435199999999995
865,1351,34.6,-115.6,1351,273.4154366,352,3.5579121110000003,,,-0.04435200000000039
866,1387,34.6,-115.4,1387,291.5880045,294,3.653318405,,,-0.07329399999999975
867,1423,34.6,-115.2,1423,309.7855224,670,3.429250479,,,0.11432999999999982
868,1459,34.6,-115.0,1459,328.0037727,393,3.71428442,,,-0.023893000000000164
869,1495,34.6,-114.8,1495,346.2394173,357,3.6628818510000003,,,-0.04185699999999981
870,1531,34.6,-114.6,1531,364.4897799,653,3.294399977,,,0.1058469999999998
871,1567,34.6,-114.4,1567,382.75268900000003,442,3.44822073,,,0.0005580000000002805
872,1603,34.6,-114.2,1603,401.0263642,739,3.173355103,,,0.14876099999999992
873,1639,34.6,-114.0,1639,419.3093315,332,,,,
874,20,34.8,-123.0,20,414.9535159,600,,,,
875,56,34.8,-122.8,56,396.82937589999995,600,,,,
876,92,34.8,-122.6,92,378.72778389999996,600,3.39538908,,,0.07940000000000014
877,128,34.8,-122.4,128,360.65221139999994,600,3.4486193660000004,,,0.07939999999999969
878,164,34.8,-122.2,164,342.606853,600,3.5030286310000003,,,0.07940000000000014
879,200,34.8,-122.0,200,324.59682460000005,600,3.5586180689999996,,,0.07939999999999969
880,236,34.8,-121.8,236,306.62842810000006,600,3.615384817,,,0.07940000000000014
881,272,34.8,-121.6,272,288.7095138,600,3.673456907,,,0.07939999999999969
882,308,34.8,-121.4,308,270.84997999999996,600,3.733564377,,,0.07940000000000014
883,344,34.8,-121.2,344,253.06247620000002,600,3.798528433,,,0.07939999999999969
884,380,34.8,-121.0,380,235.36341140000002,600,3.877916098,,,0.07940000000000014
885,416,34.8,-120.8,416,217.7744274,600,4.005013943,,,0.07939999999999969
886,452,34.8,-120.6,452,200.32460030000001,352,4.622406483,,,-0.04435199999999995
887,488,34.8,-120.4,488,183.0538081,479,4.129175186,,,0.019020999999999955
888,524,34.8,-120.2,524,166.01801310000002,385,4.421365738,,,-0.027884999999999938
889,560,34.8,-120.0,560,149.29775890000002,502,4.334990025,,,0.03049800000000058
890,596,34.8,-119.8,596,133.0121713,733,4.191806316,,,0.054772567999999744
891,632,34.8,-119.6,632,117.3424446,468,4.559369564,,,0.013532000000000544
892,668,34.8,-119.4,668,102.571297,445,4.845797062,,,0.002055000000000362
893,704,34.8,-119.2,704,89.14659505,622,5.038970947,,,0.0903779999999994
894,740,34.8,-119.0,740,77.76884129999999,469,5.510143757000001,,,0.014031000000000127
895,776,34.8,-118.8,776,69.45149534,711,4.992213726,,,0.06046237199999993
896,812,34.8,-118.6,812,65.37333387,294,6.043566704,,,-0.07329399999999975
897,848,34.8,-118.4,848,66.32105664,285,5.6321096420000005,,,-0.07778500000000044
898,884,34.8,-118.2,884,72.09673389,439,5.384104729,,,-0.0009390000000006893
899,920,34.8,-118.0,920,81.68255079,232,5.481211662000001,,,-0.10423200000000055
900,956,34.8,-117.8,956,93.91899163,710,4.372932434,,,-0.13429000000000002
901,992,34.8,-117.6,992,107.90803629999999,710,4.380420685,,,-0.11986811600000102
902,1028,34.8,-117.4,1028,123.05336229999999,447,5.059948444,,,0.0030529999999995283
903,1064,34.8,-117.2,1064,138.9774095,437,4.583877564,,,-0.0019369999999998555
904,1100,34.8,-117.0,1100,155.44098259999998,424,4.366942406000001,,,-0.008423999999999765
905,1136,34.8,-116.8,1136,172.28942869999997,707,4.104522228,,,0.13279299999999994
906,1172,34.8,-116.6,1172,189.420018,275,4.571326733,,,-0.08277499999999982
907,1208,34.8,-116.4,1208,206.7625759,322,4.2861142160000005,,,-0.05932200000000032
908,1244,34.8,-116.2,1244,224.2678734,398,4.0652241710000006,,,-0.021398000000000028
909,1280,34.8,-116.0,1280,241.9005219,519,3.681310415,,,0.038981000000000154
910,1316,34.8,-115.8,1316,259.6345141,531,3.805950403,,,0.04496900000000004
911,1352,34.8,-115.6,1352,277.4503552,571,3.700592041,,,0.06492900000000024
912,1388,34.8,-115.4,1388,295.3331695,499,3.81674099,,,0.029001000000000055
913,1424,34.8,-115.2,1424,313.271424,294,3.832447052,,,-0.07329400000000019
914,1460,34.8,-115.0,1460,331.25604760000004,355,3.739551544,,,-0.042854999999999865
915,1496,34.8,-114.8,1496,349.2798128,499,3.44463706,,,0.029001000000000055
916,1532,34.8,-114.6,1532,367.33689269999996,385,3.403189898,,,-0.027884999999999938
917,1568,34.8,-114.4,1568,385.42253910000005,376,3.50410986,,,-0.03237600000000018
918,1604,34.8,-114.2,1604,403.53284510000003,410,3.4622147080000003,,,-0.015409999999999702
919,1640,34.8,-114.0,1640,421.66456689999995,410,,,,
920,21,35.0,-123.0,21,418.5258246,600,,,,
921,57,35.0,-122.8,57,400.60759,600,,,,
922,93,35.0,-122.6,93,382.7289358,600,3.383952856,,,0.07940000000000014
923,129,35.0,-122.4,129,364.89575560000003,600,3.4359691139999997,,,0.07939999999999969
924,165,35.0,-122.2,165,347.1151337,600,3.4887962339999996,,,0.07939999999999969
925,201,35.0,-122.0,201,329.39565719999996,600,3.542153597,,,0.07940000000000014
926,237,35.0,-121.8,237,311.74782810000005,600,3.595489264,,,0.07939999999999969
927,273,35.0,-121.6,273,294.1846168,600,3.6478641030000003,,,0.07940000000000014
928,309,35.0,-121.4,309,276.7222109,600,3.6978440289999996,,,0.07939999999999969
929,345,35.0,-121.2,345,259.3810466,600,3.743400335,,,0.07940000000000014
930,381,35.0,-121.0,381,242.18724440000003,600,3.784232378,,,0.07940000000000014
931,417,35.0,-120.8,417,225.1746387,600,3.8450191019999997,,,0.07939999999999969
932,453,35.0,-120.6,453,208.3876876,352,4.5011177060000005,,,-0.04435199999999995
933,489,35.0,-120.4,489,191.88569840000002,494,3.5655086039999997,,,-0.02650599999999992
934,525,35.0,-120.2,525,175.749033,732,3.80578661,,,0.05130062200000074
935,561,35.0,-120.0,561,160.0882747,468,4.177490711,,,0.013531999999999655
936,597,35.0,-119.8,597,145.0577169,353,4.563015938,,,-0.043852999999999476
937,633,35.0,-119.6,633,130.87473880000002,459,4.27963829,,,0.009040999999999855
938,669,35.0,-119.4,669,117.8458278,359,4.804622173,,,-0.04085899999999931
939,705,35.0,-119.2,705,106.39586270000001,436,4.959068775,,,-0.002436000000000327
940,741,35.0,-119.0,741,97.08516238,505,4.926527023,,,0.03199499999999933
941,777,35.0,-118.8,777,90.57590211,430,5.2959351539999995,,,-0.005429999999999602
942,813,35.0,-118.6,813,87.49560141,703,4.844110489,,,0.13079699999999939
943,849,35.0,-118.4,849,88.20424921,547,4.614051342,,,-0.052952999999999584
944,885,35.0,-118.2,885,92.61490967,295,4.946894169,,,-0.07279500000000017
945,921,35.0,-118.0,921,100.2400762,700,4.389425755,,,-0.12929999999999975
946,957,35.0,-117.8,957,110.4157504,228,5.488282204,,,-0.10622799999999977
947,993,35.0,-117.6,993,122.50799270000002,294,4.756231785,,,-0.07329400000000064
948,1029,35.0,-117.4,1029,136.0065175,422,4.6644787789999995,,,-0.00942199999999982
949,1065,35.0,-117.2,1065,150.5334441,294,4.375132084,,,-0.07329400000000064
950,1101,35.0,-117.0,1101,165.8186566,355,4.315912247,,,-0.042854999999999865
951,1137,35.0,-116.8,1137,181.6708041,454,4.182404518,,,0.006545999999999719
952,1173,35.0,-116.6,1173,197.95367819999998,319,4.319056034,,,-0.060818999999999956
953,1209,35.0,-116.4,1209,214.5691858,485,4.052442551,,,0.022014999999999674
954,1245,35.0,-116.2,1245,231.4456404,341,4.11644268,,,-0.049841000000000246
955,1281,35.0,-116.0,1281,248.52982930000002,577,3.778680325,,,0.06792299999999996
956,1317,35.0,-115.8,1317,265.7816358,352,3.8097434039999998,,,-0.04435199999999995
957,1353,35.0,-115.6,1353,283.1703644,427,3.925717592,,,-0.0069270000000001275
958,1389,35.0,-115.4,1389,300.67219769999997,516,3.6198649410000003,,,0.03748400000000007
959,1425,35.0,-115.2,1425,318.26841410000003,593,3.592725754,,,0.07590699999999995
960,1461,35.0,-115.0,1461,335.9441191,411,3.712103367,,,-0.014911000000000119
961,1497,35.0,-114.8,1497,353.6873311,405,3.623795033,,,-0.017904999999999838
962,1533,35.0,-114.6,1533,371.4883127,290,3.740340471,,,-0.0752900000000003
963,1569,35.0,-114.4,1569,389.33907469999997,549,3.4030280110000004,,,0.05395100000000008
964,1605,35.0,-114.2,1605,407.2330052,306,3.6170105930000003,,,-0.06730600000000031
965,1641,35.0,-114.0,1641,425.16458789999996,772,,,,
966,22,35.2,-123.0,22,423.23124079999997,600,,,,
967,58,35.2,-122.8,58,405.5648181,600,,,,
968,94,35.2,-122.6,94,387.9584393,600,3.3688802719999997,,,0.07940000000000014
969,130,35.2,-122.4,130,370.4207412,600,3.4194152360000003,,,0.07940000000000014
970,166,35.2,-122.2,166,352.9620361,600,3.470319748,,,0.07940000000000014
971,202,35.2,-122.0,202,335.5947269,600,3.520940065,,,0.07940000000000014
972,238,35.2,-121.8,238,318.3338473,600,3.5699486730000003,,,0.07940000000000014
973,274,35.2,-121.6,274,301.1977695,600,3.6148946289999997,,,0.07939999999999969
974,310,35.2,-121.4,310,284.20914260000006,600,3.651711464,,,0.07940000000000014
975,346,35.2,-121.2,346,267.396146,600,3.6729030610000004,,,0.07939999999999969
976,382,35.2,-121.0,382,250.7941773,600,3.647943258,,,0.07940000000000014
977,418,35.2,-120.8,418,234.4481441,517,3.5510709289999998,,,0.0379830000000001
978,454,35.2,-120.6,454,218.4155876,474,3.502625465,,,-0.016526000000000263
979,490,35.2,-120.4,490,202.7709495,385,3.9037499430000002,,,-0.027884999999999938
980,526,35.2,-120.2,526,187.6113683,733,3.782783508,,,0.14576699999999976
981,562,35.2,-120.0,562,173.0644242,529,4.065495014,,,0.04397099999999998
982,598,35.2,-119.8,598,159.2981072,229,4.704106808,,,-0.10572899999999974
983,634,35.2,-119.6,634,146.5326573,483,4.324688435,,,0.02101699999999962
984,670,35.2,-119.4,670,135.0522434,294,4.805866242,,,-0.07329399999999975
985,706,35.2,-119.2,706,125.2108865,228,5.061676502,,,-0.10622799999999977
986,742,35.2,-119.0,742,117.4214749,228,5.142444134,,,-0.10622799999999977
987,778,35.2,-118.8,778,112.112559,289,5.223546505,,,-0.07578900000000033
988,814,35.2,-118.6,814,109.64506499999999,707,4.406061649,,,-0.029865542000000467
989,850,35.2,-118.4,850,110.21001820000001,692,4.366281986000001,,,-0.10393074199999841
990,886,35.2,-118.2,886,113.7622472,659,4.349195957,,,-0.07406656399999889
991,922,35.2,-118.0,922,120.0368254,294,5.079284668000001,,,-0.07329399999999975
992,958,35.2,-117.8,958,128.6359749,710,4.390701771,,,0.13429000000000002
993,994,35.2,-117.6,994,139.12930740000002,394,4.725043297,,,-0.02339400000000058
994,1030,35.2,-117.4,1030,151.1227275,354,4.453760147,,,-0.04335399999999989
995,1066,35.2,-117.2,1066,164.28799119999996,496,4.06964159,,,0.027503999999999973
996,1102,35.2,-117.0,1102,178.3657581,415,4.234947681,,,-0.01291500000000001
997,1138,35.2,-116.8,1138,193.1565647,358,3.895949602,,,-0.04135800000000023
998,1174,35.2,-116.6,1174,208.5086733,451,4.105918407,,,0.005049000000000081
999,1210,35.2,-116.4,1210,224.3068085,413,4.1679897310000005,,,-0.013913000000000064
1000,1246,35.2,-116.2,1246,240.46302000000003,693,3.932836056,,,0.125807
1001,1282,35.2,-116.0,1282,256.9097041,295,4.354903698,,,-0.07279500000000017
1002,1318,35.2,-115.8,1318,273.594423,494,3.8236193660000004,,,0.02650599999999992
1003,1354,35.2,-115.6,1354,290.47610160000005,353,3.7782959939999996,,,-0.04385299999999992
1004,1390,35.2,-115.4,1390,307.5222438,690,3.557982445,,,0.12430999999999992
