,network,station,latitude,longitude,site_term
0,CI,DJJB,34.10618,-118.45505,-0.5006302224315567
1,CI,RPV,33.743462,-118.404121,-0.04329589420119921
2,CI,SCI2,32.9799,-118.546967,-0.11252577337251912
3,CI,STG,33.664,-117.76856,-0.11861185975128564
4,AZ,CSLB,33.7799,-118.1123,0.3488691068329862
5,AZ,SIO5,32.840698,-117.249702,0.08657513786601309
6,AZ,SMER,33.457699,-117.170799,-0.198218333852002
7,BC,TJX,32.51017,-117.054298,-0.06025083026682476
8,CE,13070,33.4851,-117.6689,0.3999806591228553
9,CE,13577,33.928000000000004,-117.8032,0.3497013448682681
10,CE,13884,33.7667,-117.9178,0.24497412588953044
11,CE,14831,33.792,-118.319,-0.2786426496547964
12,CE,14834,33.9219,-118.3268,-0.13257440398206444
13,CE,14935,33.8675,-118.2618,-0.27799893432017403
14,CE,24014,34.0449,-118.5223,-0.2291971378719465
15,CE,24833,34.0627,-118.3156,0.10183678918806917
16,CE,25131,34.1507,-119.198,0.07664262944093797
17,CI,BHP,33.99053,-118.36171000000002,-0.17714270005750793
18,CI,BLC,34.243559999999995,-118.67312,-0.24675602144650155
19,CI,BRE,33.807759999999995,-117.98116,0.046214685910348635
20,CI,CHI,34.18156,-119.22244,-0.04105564367390102
21,CI,CHN,33.99879,-117.68044,-0.15553879703071755
22,CI,CIA,33.401897,-118.415024,-0.10248044207060056
23,CI,CLO,34.22038,-119.00891,-0.15604469660822382
24,CI,CPT2,33.34183,-117.32502,0.18807384089575327
25,CI,CRF,33.873521000000004,-118.039376,0.3254649088596014
26,CI,CWP,33.557975,-117.55775,-0.041885469876723966
27,CI,DEC,34.253529,-118.333832,-0.11219738272657252
28,CI,DGR,33.650009999999995,-117.00947,-0.1273620447003081
29,CI,DJJ,34.106178,-118.455048,-0.4790384877511257
30,CI,DLA,33.84822,-118.09624,0.21306381813086864
31,CI,DPP,32.99889,-116.94187,0.04917159398076094
32,CI,DZA,32.60657,-116.77477,-0.10517017340871604
33,CI,ELS2,33.64907,-117.42604,-0.2971300121359007
34,CI,EML,32.89083,-116.84566,-0.0487107164117736
35,CI,FMP,33.712639,-118.293808,-0.4026815938893033
36,CI,FUL,33.8717,-117.92251,-0.15780077187051178
37,CI,GOR,33.1537,-117.22921,-0.09776189229643972
38,CI,GR2,34.11816,-118.30024,-0.37822975860510616
39,CI,GSA,34.13677,-118.1283,-0.01747228100896405
40,CI,GVR,34.04972,-118.11995,0.05934437773585936
41,CI,HLL,34.17643,-118.35967,-0.22225062654858327
42,CI,IVY,33.76025,-117.47678,0.03226536564468799
43,CI,KML,33.59738,-117.87909,-0.5675269106340589
44,CI,LAF,33.86889,-118.33143,0.06663640433441828
45,CI,LBW2,33.798,-118.08837,-0.31214089230866393
46,CI,LCG,34.00033,-118.37794,-0.17216427428965306
47,CI,LFP,34.30529,-118.48805,0.009884904777889985
48,CI,LGB,33.9753,-118.14918,-0.06267753971373062
49,CI,LLS,33.684470000000005,-117.94304,0.08064779641624431
50,CI,LMH,33.74418,-117.39135,-0.33383821752952403
51,CI,LMS,33.817440000000005,-117.445,-0.3895153802015335
52,CI,LUS,33.01375,-117.16305,-0.2336574178643276
53,CI,LVY,34.17408,-119.15636,-0.11715870803055164
54,CI,LYP,32.70333,-116.7548,-0.15098162233719706
55,CI,MIK,34.13688,-118.12601,0.6790189619848492
56,CI,MIKB,34.13688,-118.12601,-0.04825489557641898
57,CI,MLS,34.0046,-117.56162,-0.03985246978802706
58,CI,MMC,33.57304,-117.76258,0.3106555159717749
59,CI,MOP,34.28096,-118.90469,-0.02854023967772315
60,CI,MUR,33.599991,-117.195427,0.3118597280346189
61,CI,MWC,34.223620000000004,-118.05832,-0.1637076723560782
62,CI,NOT,34.22869,-118.55829,0.05373592541886158
63,CI,OGC,33.78816,-117.844,-0.08616159127386956
64,CI,OLI,33.94539,-117.92372,-0.1700208564521213
65,CI,OLP,32.60771,-116.93019,0.052595532221277705
66,CI,PALA,33.38905,-117.03182,0.24188360535970255
67,CI,PDR,33.96273,-118.43702,-0.2562802989386289
68,CI,PDU,34.1207,-117.63808,-0.3134557289484109
69,CI,PER,33.86164,-117.20529,-0.2216213060874471
70,CI,PLM,33.353611,-116.862648,-0.21636695969534286
71,CI,PLS,33.7953,-117.60906,-0.3062276130906994
72,CI,PSR,34.091809999999995,-117.80709,-0.24435759971451398
73,CI,RHC2,34.00095,-118.01333,0.04496204090613085
74,CI,RHR,33.290213,-117.176482,-0.15526012415238746
75,CI,RIO,34.10473,-117.97956,-0.30665162209654506
76,CI,RKMO,33.674209999999995,-117.60947,0.08221822226165078
77,CI,RUS,34.05075,-118.08078,-0.016299051282981383
78,CI,RVR,33.99351,-117.37545,-0.24777472343541074
79,CI,SBI,33.48046,-119.02986,-0.4121988940339895
80,CI,SDD,33.552589000000005,-117.661713,-0.12260127959440435
81,CI,SDG,32.784,-117.13805,-0.13364186949667234
82,CI,SDR,32.73561,-116.94241,0.03700078897938682
83,CI,SMF2,34.022009999999995,-118.44627,0.0904562067628662
84,CI,SOC,33.387609999999995,-117.58013,0.10241647041187216
85,CI,SPF,34.05933,-118.64614,-0.3924178540601659
86,CI,SRN,33.828540000000004,-117.78938,-0.27222579901222194
87,CI,STS,33.79033,-118.19878,0.11229329651466224
88,CI,USC,34.019192,-118.286308,-0.3368005385813009
89,CI,WLT,34.00948,-117.95077,0.22795259098812806
90,CI,WSS,34.1717,-118.64971,0.17924172655509826
91,CI,WTT2,33.94867,-118.25539,-0.08087650099847833
92,NP,5288,33.69729,-118.02485,0.16348213311562915
93,NP,5402,34.07618,-118.3959,-0.12289978818950648
94,NP,5422,34.18504,-118.44698,-0.1007305633631624
95,NP,5425,34.27718,-118.55965,-0.1275113058622373
96,NP,5430,33.19814,-117.37824,-0.3762273984999485
97,NP,5499,33.940459999999995,-118.42066,-0.17800910843004294
98,AZ,CPE,32.888901000000004,-117.105103,0.06657225662298415
99,CI,BAR,32.68005,-116.67215,0.09813976877232844
100,CI,JEM,33.08098,-116.59755,0.1086564373436046
101,TA,109C,32.888901000000004,-117.105103,0.09292409355972503
102,XD,A13,32.656399,-116.186996,-0.35236723292222394
103,2D,OBS32,33.2085,-118.480202,1.06745940393188
104,AZ,BZN,33.491501,-116.667,-0.13436500052572112
105,AZ,CRY,33.565399,-116.737297,-0.2483851360848819
106,AZ,FRD,33.494701,-116.602203,-0.5337797487531107
107,AZ,LVA2,33.351601,-116.561501,-0.3214134809409577
108,AZ,MONP2,32.891998,-116.422302,-0.44082945124239503
109,AZ,RDM,33.630001,-116.847801,-0.04504133082066674
110,AZ,SND,33.551899,-116.6129,-0.08900450381434342
111,AZ,SOL,32.841,-117.248001,0.08067278576061075
112,AZ,TRO,33.523399,-116.425697,0.0885634572947627
113,AZ,WMC,33.573601000000004,-116.674698,-0.04647407059895788
114,CI,BBS,33.92139,-116.98058,-0.1568736856993577
115,CI,BFS,34.238831,-117.658531,-0.34064259673898506
116,CI,BOR,33.2682,-116.41716,-0.07122201774249885
117,CI,LTP,33.8811,-118.17568,0.1501744808322645
118,CI,MSJ,33.80801,-116.96789,0.3308003825594246
119,CI,RSS,33.97327,-117.32674,0.02858713022942116
120,CI,SBPX,34.2324,-117.23484,-0.1850238084522224
121,CI,SLR,33.83359,-116.79737,0.06271547708885641
122,CI,SMS,34.01438,-118.45617,-0.11303980933230295
123,CI,SVD,34.106468,-117.098221,0.045467210972005616
124,CI,WTT,33.94869,-118.25547,-0.012181027026526505
125,AZ,HWB,33.026199,-116.959602,-0.11374427822057052
126,AZ,KNW,33.7141,-116.711899,-0.3572654793103581
127,CI,CAP,33.388220000000004,-117.19495,0.16809846954624502
128,SB,BVDA2,33.3265,-116.365501,-0.18428819748153066
129,CI,JCS,33.085899,-116.595901,-0.06634010499883758
130,CI,SNCC,33.247871,-119.524368,-0.3784917176159257
131,AZ,MONP,32.8927,-116.422501,-0.4167815336157331
132,AZ,MTRP,32.820301,-117.056702,-0.2399633688470633
133,CI,BCC,33.575081,-117.261192,0.12821225947020864
134,CI,DVT,32.65915,-116.10061,-0.24433528949477576
135,CI,PAS,34.148441,-118.171173,-0.5978614650309209
136,CI,SCI,32.9799,-118.54697,-0.2455253481503265
137,CI,TOV,34.156071000000004,-118.820389,-0.5179458130856247
138,CI,LGU,34.108189,-119.065872,-0.17088365600851774
139,AZ,GARR,33.591801000000004,-116.670799,0.10618733173739407
140,AZ,PFO,33.611698,-116.459396,-0.29382685885405
141,AZ,RRSP,33.651501,-116.739403,-0.04547842367583682
142,AZ,TONN,33.144199,-116.119301,-0.0701868079035449
143,BC,RMX,32.553501000000004,-116.028801,-0.2372118954779736
144,BC,TKX,32.568699,-116.607498,0.09967132369176926
145,CI,ADO,34.550461,-117.433907,0.16068168823872073
146,CI,ALP,34.68708,-118.29946,-0.3353383484290219
147,CI,ARV,35.1269,-118.830093,-0.3726974962501649
148,CI,AVM,35.06562,-116.61549,-0.2641263408969917
149,CI,BBR,34.262299,-116.920753,0.026738873465127187
150,CI,BC3,33.655151000000004,-115.453659,-0.5001817391129334
151,CI,BCW,34.940090000000005,-119.41313,-0.26437378567325914
152,CI,BLA2,34.069309999999994,-116.38993,-0.2461461509642101
153,CI,BOM,33.36465,-115.72963,0.2892660375126498
154,CI,CGO,36.5504,-117.80295,-0.32902415799495793
155,CI,CHF,34.333408,-118.025848,-0.3845726841868879
156,CI,CWC,36.439049,-118.080498,-0.3230719119449293
157,CI,DAN,34.637451,-115.381149,-0.010079310111237687
158,CI,DRE,32.80532,-115.44679,0.09659636134499583
159,CI,EDW2,34.8811,-117.993881,-0.2402152013140477
160,CI,FUR,36.46703,-116.86322,0.02370480504257261
161,CI,GLA,33.051491,-114.827057,-0.19177452365302386
162,CI,GMR,34.784569,-115.659943,-0.357095663781788
163,CI,GRA,36.996078,-117.366211,-0.29795349704147017
164,CI,GSC,35.301769,-116.80574,-0.3448617882675629
165,CI,HEC,34.829399,-116.334999,-0.1457751348954766
166,CI,IRM,34.157379,-115.145126,-0.17910257799772547
167,CI,ISA,35.662781,-118.47403,-0.30748464950310483
168,CI,LDR,34.9906,-118.34156000000002,-0.11437055323758065
169,CI,LJR,34.80762,-118.86775,-0.28843385145182104
170,CI,LKH,33.23598,-116.75876,0.2237386267185816
171,CI,LMR2,34.93439,-117.69629,-0.3400873629517216
172,CI,LRL,35.47954199999999,-117.682121,-0.1274400887746505
173,CI,MPM,36.057991,-117.48901399999998,-0.5854628425998479
174,CI,NEE2,34.76759000000001,-114.618813,0.1223766681024014
175,CI,OSI,34.614498,-118.723503,-0.4623608276780004
176,CI,PDM,34.30336,-114.141518,-0.09383296823632156
177,CI,RRX,34.875332,-116.996841,-0.12564782939664354
178,CI,SHO,35.899529,-116.275299,0.3201752766180573
179,CI,SLA,35.890949,-117.283318,-0.3050651043270509
180,CI,SMM,35.31420100000001,-119.995811,-0.1901512348983464
181,CI,SWS,32.94508,-115.799881,-0.223304235780216
182,CI,TUQ,35.435841,-115.923889,-0.18549343485550215
183,CI,VES,35.84088900000001,-119.084686,-0.12877572288597966
184,CI,VTV,34.56065,-117.329597,0.3161031197251757
185,GS,CA01,35.665119,-117.423683,0.2187957897254636
186,GS,CA02,35.829151,-117.355423,-0.1820395272885948
187,GS,CA05,35.58926,-117.286888,-0.04125782792978798
188,NN,DSP,37.368,-117.972198,-0.5770124087225446
189,NN,GMN,37.300301,-117.260696,0.07790057132362603
190,NN,GWY,36.186001,-116.6698,0.19621126817412465
191,NN,LCH,37.232899,-117.645897,0.07693933691784581
192,NN,MZPB,37.700802,-117.383797,0.19011438155516733
193,NN,QSM,35.965,-116.869102,0.1344099285978079
194,NN,S11A,37.644402,-115.7472,0.22510825806211812
195,NN,SHP,36.5047,-115.1567,0.2855226189888496
196,NN,UNVG,36.1106,-115.1446,-0.01610227357518592
197,NN,V12A,35.726601,-114.851097,-0.06060669259977281
198,NN,WLDB,36.792702,-116.626602,0.21045779964865946
199,PY,BPH01,33.611,-116.455498,-0.35414794484091955
200,PY,BPH02,33.6106,-116.455002,-0.23330813712543155
201,PY,BPH03,33.610199,-116.455498,-0.4226046670973723
202,PY,BPH04,33.6106,-116.456001,-0.3187798902990149
203,PY,BPH05,33.612499,-116.4552,-0.3352229067737749
204,PY,BPH06,33.6105,-116.452499,-0.5006260620045088
205,PY,BPH07,33.608101,-116.455299,-0.4341796503430382
206,PY,BPH08,33.6106,-116.457901,-0.2471487606416569
207,PY,BPH09,33.612598,-116.4599,-0.3897443655811253
208,PY,BPH10,33.612499,-116.452003,-0.4014998596256277
209,PY,BPH11,33.605499,-116.451897,-0.2724701551894527
210,PY,BPH12,33.605598,-116.459999,-0.5033185494292635
211,PY,BPH13,33.6092,-116.459999,-0.28689847038906524
212,PY,TPFO,33.605999,-116.454399,-0.40166431531426855
213,SB,WLA02,33.097599,-115.530602,2.088545618734505
214,SB,WLA03,33.097599,-115.530602,1.7776138393839638
215,SN,HEL,36.724602,-116.975899,-0.4313763305215356
216,US,TPNV,36.948799,-116.249496,0.4348740907983486
217,YN,JORD,33.472198,-116.644997,-0.2883113797705809
218,YN,RA03,33.606899,-116.699997,0.11525126746528695
219,YN,RA06,33.607399,-116.699501,0.2490546322547491
220,YN,RA08,33.6078,-116.698997,0.34176716392879314
221,YN,RA12,33.609402,-116.697197,0.035234247331501815
222,YN,RHIL,33.673199,-116.771301,-0.20005471594207816
223,AZ,SETM,33.509701,-116.561501,-0.3637396635621977
224,AZ,SGBF,33.536499,-116.592903,-0.18112577754637804
225,AZ,TMSP,33.619202,-116.680901,-0.11493187193867377
226,AZ,TUBB,33.210097999999995,-116.409103,-0.17164268767403928
227,BK,HULI,36.02134,-121.23554,-0.16945147198606605
228,BK,KCC,37.32363,-119.3187,-0.27124823753552224
229,BK,PKD,35.94517000000001,-120.5416,-0.1833880930713761
230,BK,RAMR,35.63597,-120.86984,0.09891710610286313
231,BK,SAO,36.76403,-121.44722,-0.0601534849624029
232,BK,TCHL,35.688123,-120.400916,0.10224703771432694
233,BK,TSCN,35.543978,-120.348062,0.4270627124150557
234,CI,BAK,35.34444000000001,-119.104446,-0.10198298340663152
235,CI,BEL,34.000599,-115.998199,-0.2815754516345362
236,CI,CAR,35.30819,-119.84583,0.013519378261465969
237,CI,IKP,32.65012,-116.109482,-0.4143871165386603
238,CI,LCP,34.73551,-120.27996,0.18694073397910024
239,CI,MLAC,37.630192,-118.836052,0.3163273700198443
240,CI,MPP,34.888481,-119.813622,-0.2560879789425101
241,CI,NCH,34.9427,-119.67395,-0.15868415338886346
242,CI,NJQ,34.53412,-120.17737,-0.057614429207397816
243,CI,Q0000,34.187904,-118.115166,0.04927755836675008
244,CI,Q0018,33.696148,-117.952789,0.3307621373250925
245,CI,Q0067,33.947502,-117.991241,0.08053698692499447
246,CI,Q0080,34.092167,-118.401436,-0.44126475190552705
247,CI,SBC,34.440762,-119.71492,-0.33187542617004984
248,CI,SCZ2,33.99543,-119.635101,0.17396427715630064
249,CI,SMI,34.03818,-120.35132,-0.3450400810749233
250,CI,SMR,35.37699,-120.61247,-0.1979594379451219
251,CI,SMW,35.01108,-120.40997,-0.19149315140588544
252,CI,SQC,34.866469,-120.294393,0.017657738915941718
253,CI,SYN,34.60723,-120.0696,-0.13309288300824454
254,CI,TFT,35.145920000000004,-119.41946000000002,-0.3202459423096701
255,CI,TIN,37.054218,-118.230087,-0.3163758393782833
256,CI,TJR,35.02722,-118.74373,-0.25198648578799937
257,CI,VOG,36.32098,-119.382263,-0.09604014791573064
258,NC,BBGB,36.578484,-121.039566,0.1652815622428065
259,NC,MCB,37.644394,-118.896835,0.4799318849613803
260,NC,MDPB,37.632267,-119.079353,0.28469582159768403
261,NC,MDY,37.658039,-119.012154,0.34736783824323125
262,NC,MINS,37.65377,-119.060928,-0.020050630853952218
263,NC,MLI,37.636761,-119.017906,0.6691044858222837
264,NC,MMLB,37.659092,-118.979065,0.5492694508912092
265,NC,PHSB,35.824039,-121.053932,-0.026999800072485
266,NC,PMPB,36.215904,-120.801262,-0.17493034881159678
267,NN,OMMB,37.613098,-119.000504,0.3840724778204238
268,NN,PRN,37.406502,-115.051201,0.27500335538346465
269,NP,5047,33.348659999999995,-116.400169,0.4408676592764548
270,PB,B082,33.598183,-116.596008,-0.7963734232812273
271,PB,B084,33.611568,-116.456367,-0.6621724395672414
272,PB,B087,33.495499,-116.602669,-0.7070177289954666
273,PB,B088,33.37495,-116.620522,-0.8461374819772278
274,SB,CPSLO,35.3021,-120.6672,-0.211296449533336
275,SB,WLA01,33.097599,-115.530602,2.2365355043367416
276,WR,CSP,34.297958,-117.35833,-0.2587854028198335
277,WR,PEC,33.891979,-117.161346,-0.3558865943740081
278,YN,RA05,33.607201,-116.6996,0.064035320346178
279,YN,RA10,33.608002,-116.6987,0.1880670981523445
280,YN,RA11,33.608299,-116.698402,0.19613682004162414
281,YN,SGBF0,33.5397,-116.591698,-0.007681774560942247
282,YN,SGBFA,33.539501,-116.591904,-0.27872868104625936
283,YN,SGBN1,33.539799,-116.591499,0.0759342062250088
284,YN,SGBN2,33.539902000000005,-116.591202,0.057801300756182665
285,YN,SGBS1,33.539501,-116.591904,0.09539408526057833
286,YN,SGBS3,33.539299,-116.592598,0.008854756568341868
287,BC,UABX,32.631599,-115.444702,-0.4364135186184847
288,BK,TCAS,35.6095,-120.5601,0.004719559706291155
289,BK,TRAM,35.67691,-120.27093,-0.05323751177897994
290,NN,WTNK,36.1917,-115.010597,-0.034803827188229636
291,NP,5230,33.568090000000005,-116.51176,-0.09881683039356057
292,YN,RA01,33.6063,-116.7005,0.034159632435724584
293,YN,RA02,33.606701,-116.700203,0.1705729274874702
294,YN,RA04,33.607101,-116.699799,0.09930427143566008
295,BK,HELL,36.68011,-119.02282,0.11600726280649662
296,CI,WLH2,36.152072,-118.31318600000002,0.4886161565365695
297,NN,MOHS,36.2547,-115.138397,0.1063458488315256
298,PB,B082A,33.598183,-116.596008,-0.15632818656868158
299,PB,B086A,33.557499,-116.530998,-0.022078648372253595
300,PB,B088A,33.37495,-116.620522,-0.6021582079331421
301,SB,GVA03,33.6688,-116.672997,0.5349718457734185
302,YN,BCCC,33.6469,-116.810699,0.03484801434641153
303,YN,GVAR1,33.666302,-116.706596,-0.5763018171738842
304,YN,JF00,33.423302,-116.402298,0.296329172615535
305,YN,JFN1,33.423599,-116.402,0.2002934784233752
306,YN,JFN2,33.423698,-116.401802,0.3509211779175455
307,YN,JFN3,33.423901,-116.401604,0.3026983234084326
308,YN,JFN4,33.424599,-116.400902,0.018646156697252718
309,YN,JFS1,33.423199,-116.402496,0.2689485132722313
310,YN,JFS2,33.4231,-116.402603,0.19105659099504665
311,YN,JFS3,33.422901,-116.402802,0.13030686581094056
312,YN,JFS4,33.422298,-116.403801,-0.033581876123076435
313,YN,RA07,33.607498,-116.699303,0.3535590041586331
314,YN,SGBS2,33.539398,-116.592201,-0.021119784354830855
315,YN,TR01,33.422901,-116.413498,-0.28734529942975096
316,YN,TR02,33.418301,-116.416801,-0.33587485105520515
317,YN,TR03,33.4095,-116.423302,-0.4521988990718152
318,YN,TR04,33.3988,-116.426003,-0.14185654468605882
319,AZ,BSAP,33.260201,-116.322304,-0.06941644124194506
320,CI,VCS,34.483719,-118.11781299999998,0.038082186233976204
321,NN,LHV,38.251301,-118.504898,-0.4317946617339816
322,NN,OUT1,38.326801,-117.515701,0.2613810131962808
323,PB,B081,33.711166,-116.714165,-0.7312634759877352
324,TA,R11A,38.3489,-115.585403,0.27313607010231583
325,AZ,HSSP,33.584702,-116.664101,0.049359422283741884
326,AZ,TRAN,33.495499,-116.583397,-0.62988172960327
327,BK,THIS,35.72405,-120.22845,0.05653189340106887
328,CI,Q0020,33.960243,-116.953331,0.31319084333141195
329,NC,PAGB,35.730652,-120.249863,-0.28082653005112485
330,NP,1043,35.07845,-119.40056,-0.4065019453247899
331,PB,B086,33.557499,-116.530998,-0.6051475744510788
332,AZ,IWR,33.729401,-116.767601,-0.1242384718510484
333,CI,FIG,34.728320000000004,-119.98803,-0.3436413081192253
334,CI,SPG2,36.20057,-118.76624,-0.2497263538652413
335,CI,SYP,34.527809999999995,-119.97832,-0.14390211808796075
336,CI,TEJ,35.23107,-118.68878,-0.2694800528792788
337,TA,Y12C,33.750301,-114.523804,-0.18929867874131096
338,TO,CC04,36.0163,-121.249702,0.12202399346867608
339,TO,CC06,35.9837,-121.115097,0.1112342497952281
340,TO,CC07,35.97460200000001,-121.054298,0.12366807974843735
341,TO,CC08,35.992199,-120.961197,0.2807327890524496
342,TO,CC11,36.064999,-120.752899,0.06582029199114972
343,TO,CC17,36.194199,-120.342598,-0.046920067778506366
344,TO,CC18,36.176701,-120.238098,-0.1526544026061626
345,TO,CC25,36.257599,-119.720299,-0.0654687792949365
346,TO,CC26,36.278999,-119.637398,0.28391331611312165
347,TO,CC27,36.285999,-119.566101,0.0143409793601455
348,TO,CC28,36.298401,-119.489098,-0.06821964637526541
349,TO,CC30,36.310001,-119.3423,-0.0985621448226018
350,TO,CC31,36.318298,-119.274101,-0.0733256385220127
351,TO,CC33,36.3442,-119.122398,-0.11219992628746496
352,TO,CC34,36.360001,-119.057899,-0.1415556055240526
353,TO,CC35,36.375599,-119.005699,-0.16807842924161187
354,TO,CC37,36.387798,-118.899498,-0.04218556981085755
355,TO,CC38,36.382198,-118.841202,-0.18037467674789195
356,TO,CC65,36.0368,-119.340401,-0.09731823502917276
357,YN,RA09,33.607899,-116.698898,0.2434521137059978
358,YN,TFRD,33.494801,-116.602203,-0.6888568945836272
359,AZ,USGCB,33.029999,-116.085297,0.03768276386257293
360,CI,GATR,34.55266,-120.50235,0.05961573894720131
361,CI,PHL,35.40773,-120.545563,0.007912631619071618
362,CI,Q0011,33.840247999999995,-118.015366,-1.6517533141264535
363,CI,Q0021,33.722904,-118.053734,-0.3614304370401719
364,CI,Q0074,33.886421,-118.373199,-0.1260274627175986
365,TO,CC14,36.131401,-120.539001,0.1066883608402779
366,TO,CC15,36.099201,-120.443497,0.000731271130725111
367,TO,CC20,36.209499,-120.105301,0.14501506866722244
368,TO,CC22,36.249298,-119.941597,0.007961755781575295
369,TO,CC32,36.3326,-119.193398,-0.023962679199026043
370,TO,CC36,36.389301,-118.961998,-0.056473606352095064
371,CI,Q0014,34.277042,-118.39679,-0.14786416699371674
372,CI,Q0031,34.395344,-118.911629,0.1496227552874671
373,CI,TM3,35.08691,-119.53593,0.28516506680558196
374,LB,DAC,36.277,-117.593697,0.19705204091002115
375,TO,CC10,36.0457,-120.823898,-0.004057888017978387
376,TO,CC12,36.064301,-120.628799,0.2232668690539873
377,TO,CC13,36.121101,-120.617599,-0.0332000272103862
378,TO,CC23,36.248901,-119.855103,0.03853259428143998
379,TO,CC53,36.429199,-120.669701,0.2889982154729016
380,TO,CC54,36.5331,-120.099998,0.2201258475963248
381,YN,PRAN,33.657001,-116.591904,0.07837988729979142
382,8E,MB05,37.618389,-119.027267,0.4774567275665185
383,8E,MB06,37.616463,-119.047668,0.4782644583712634
384,8E,MB10,37.643257,-119.058182,0.4877241126514414
385,XD,A11,32.6712,-116.302803,0.35944748020128403
386,XD,A12,32.6861,-116.256203,-0.002509493623427879
387,XD,A14,32.710097999999995,-116.124702,-0.25704230274128165
388,XD,A15,32.739201,-116.044601,-0.2254727118351045
389,XD,A16,32.749699,-116.012001,0.07078740105792218
390,XD,A17,32.769501,-115.933899,0.020250707029304475
391,XD,A18,32.790797999999995,-115.864899,-0.12713756107104238
392,XD,A19,32.8162,-115.791496,-0.4090329301690953
393,XD,A20,32.820301,-115.745102,0.11877845901621588
394,XD,A29,32.962799,-115.2304,-0.3608667879371231
395,XD,A33,33.024502000000005,-115.034599,-0.647918043683375
396,YN,FOST,33.7589,-116.7267,0.04007573811560787
397,YN,SFTR,33.640999,-116.750198,0.15913719667012416
398,YN,WRDG,33.731201,-116.726997,-0.059952721798869076
399,8E,MB02,37.629192,-119.037674,0.391770831657072
400,8E,MB03,37.638859,-119.033936,0.3942660306421913
401,8E,MB04,37.630184,-119.016983,0.3906611582547601
402,8E,MB07,37.633858,-119.046783,0.3937117290654217
403,8E,MB09,37.632767,-119.004463,0.3906611582547624
404,8E,MB11,37.611378,-119.020981,0.3853843308199181
405,XD,A03,32.569302,-116.774101,-0.05035196948851612
406,XD,A04,32.574902,-116.710098,-0.19920475204676846
407,XD,A05,32.591801000000004,-116.6595,0.04522436014272231
408,XD,A06,32.605999,-116.609001,0.04473245957238735
409,XD,A07A,32.618301,-116.571297,-0.14215079111068635
410,XD,A08,32.629002,-116.468803,0.23939787382181266
411,XD,A09,32.6563,-116.420097,0.1691225191622491
412,XD,A21,32.839401,-115.679398,0.22520354401528825
413,XD,A22,32.8605,-115.637604,-0.13421081174674832
414,XD,A23,32.877102,-115.585503,-0.1896802243610116
415,XD,A30,32.973099,-115.173103,-0.23658119574904615
416,XD,A32,32.995399,-115.071899,-0.5394634501098248
417,XD,A34,33.049801,-114.9879,-0.07208662666378117
418,XD,A35,33.084301,-114.934196,-0.0607192325355841
419,XD,A36,33.119099,-114.879204,0.14581362357688302
420,XD,A38,33.164299,-114.813698,0.16009841307470918
421,XD,A39,33.2211,-114.763603,0.1687037681535406
422,XD,A40,33.245701000000004,-114.715698,0.18073122672289174
423,8E,MB01,37.62801,-119.030418,0.3363529020024755
424,8E,MB08,37.645721,-119.028557,0.34060529652121085
425,XD,A01,32.577999,-116.921402,0.0308859028675306
426,XD,A25,32.917301,-115.466103,-0.3161822859771693
427,XD,A27,32.9608,-115.319901,-0.5223479285221385
428,XD,B02,32.979801,-115.480797,-0.4700149772073838
429,XD,B03,33.030201,-115.543198,-0.06071278291030791
430,CI,IBP,32.661121,-116.092857,-0.7707010515404936
431,CI,RSB,33.973099,-117.327202,0.21545133355818646
432,NP,5030,34.52149,-117.99099,-0.025983677673500717
433,TO,CC09,36.024899,-120.889297,0.27344837022977403
434,TO,CC21,36.226898,-119.994499,0.18930080741839625
435,TO,CC64,35.996201,-119.949699,-0.009959585892463542
436,CI,AGO,34.14647,-118.76699,-0.363791161195719
437,CI,BLY,33.7503,-114.52375,0.054786895877296335
438,CI,BTP,34.68224,-118.57398,-0.029473868809705157
439,CI,CAC,34.13678,-118.12199,-0.2322851931148105
440,CI,CCA,35.15252,-118.01649,-0.5649895322866565
441,CI,CCC,35.52495,-117.36453,-0.10138910305405578
442,CI,CFD,34.399268,-119.515762,0.17941655934298234
443,CI,CFT,34.035470000000004,-117.11241,-0.15719979600119274
444,CI,CJM,34.27117,-117.42448,0.08989542759168251
445,CI,CJV2,34.52978,-118.1445,-0.04267486202619978
446,CI,CLC,35.81574000000001,-117.59751,-0.8716965429032248
447,CI,CLT,34.09284,-117.31687,0.3158009990086409
448,CI,COK2,32.85053,-115.7284,0.37257590343528174
449,CI,CRN,33.87574,-117.56106,0.02898178215319595
450,CI,CTC,33.655159999999995,-115.99006,0.0645789570306239
451,CI,CVW,34.92217,-118.93913,-0.2320474542113485
452,CI,DEV,33.935970000000005,-116.57793999999998,-0.0927419505265575
453,CI,DNR,33.56667,-116.63056,0.2397006777133486
454,CI,DSC,35.14255,-116.10395,-0.4674999837139364
455,CI,FHO,34.09355,-116.93588,0.09241648651285576
456,CI,HLN,34.12128,-117.21897,-0.28831846876269795
457,CI,HMT2,33.708115,-117.001524,-0.17362075696210658
458,CI,IDO,33.79678,-116.22152,-0.05412134508713222
459,CI,IPT,34.19701,-117.28498,0.2355266357948321
460,CI,JNH2,34.448941,-117.95541,-0.2150605691459129
461,CI,JRC2,35.98249000000001,-117.80885,-0.3070579416474408
462,CI,JVA,34.36622,-116.61266,0.06479828990349093
463,CI,KIK,34.15037,-118.10156,-0.2382408961900166
